TimeSGT,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC

12:00 AM,26.0,24.0,89,1011,10.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-01 16:00:00
12:30 AM,27.0,24.0,84,1011,-9999.0,NW,1.9,-,N/A,,Clear,310,2016-06-01 16:30:00
1:00 AM,27.0,24.0,84,1011,-9999.0,Variable,3.7,-,N/A,,Clear,0,2016-06-01 17:00:00
1:30 AM,27.0,24.0,84,1011,-9999.0,Variable,1.9,-,N/A,,Clear,0,2016-06-01 17:30:00
2:00 AM,27,24,79,1011,14,SW,1.9,,,,Haze,220,2016-06-01 18:00:00
2:00 AM,27.0,24.0,84,1010,-9999.0,Variable,1.9,-,N/A,,Clear,0,2016-06-01 18:00:00
2:30 AM,27.0,24.0,84,1010,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-01 18:30:00
3:00 AM,27.0,24.0,84,1010,10.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-01 19:00:00
3:30 AM,27.0,24.0,84,1009,10.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-01 19:30:00
4:00 AM,27.0,24.0,84,1009,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-01 20:00:00
4:30 AM,27.0,25.0,89,1009,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-01 20:30:00
5:00 AM,27,25,82,1010,10,SW,1.9,,,Rain,Light Rain Showers,230,2016-06-01 21:00:00
5:00 AM,27.0,25.0,89,1009,10.0,Variable,1.9,-,N/A,Rain,Light Rain Showers,0,2016-06-01 21:00:00
5:30 AM,27.0,25.0,89,1009,10.0,Variable,3.7,-,N/A,,Scattered Clouds,0,2016-06-01 21:30:00
6:00 AM,27.0,25.0,89,1010,8.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-01 22:00:00
6:30 AM,27.0,25.0,89,1010,6.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-01 22:30:00
7:00 AM,26.0,25.0,94,1010,4.0,NW,3.7,-,N/A,,Haze,320,2016-06-01 23:00:00
7:30 AM,27.0,25.0,89,1010,4.0,North,3.7,-,N/A,,Haze,350,2016-06-01 23:30:00
8:00 AM,28,26,89,1011,3.5,NNW,3.7,,,,Haze,340,2016-06-02 00:00:00
8:00 AM,28.0,26.0,89,1011,3.5,Variable,3.7,-,N/A,,Haze,0,2016-06-02 00:00:00
8:30 AM,28.0,26.0,89,1011,3.5,Variable,3.7,-,N/A,,Haze,0,2016-06-02 00:30:00
9:00 AM,30.0,26.0,79,1011,5.0,Variable,3.7,-,N/A,,Haze,0,2016-06-02 01:00:00
9:30 AM,30.0,25.0,74,1011,6.0,Variable,7.4,-,N/A,,Mostly Cloudy,0,2016-06-02 01:30:00
10:00 AM,30.0,25.0,74,1012,6.0,South,9.3,-,N/A,,Mostly Cloudy,170,2016-06-02 02:00:00
10:30 AM,31.0,25.0,70,1012,8.0,South,9.3,-,N/A,,Mostly Cloudy,180,2016-06-02 02:30:00
11:00 AM,30,24,62,1012,10,SSW,7.4,,,,Haze,200,2016-06-02 03:00:00
11:00 AM,30.0,24.0,70,1012,10.0,SSW,7.4,-,N/A,,Mostly Cloudy,200,2016-06-02 03:00:00
11:30 AM,31.0,25.0,70,1011,10.0,South,7.4,-,N/A,,Mostly Cloudy,180,2016-06-02 03:30:00
12:00 PM,32.0,25.0,66,1011,10.0,SE,9.3,-,N/A,,Mostly Cloudy,140,2016-06-02 04:00:00
12:30 PM,31.0,25.0,70,1011,10.0,South,7.4,-,N/A,,Mostly Cloudy,180,2016-06-02 04:30:00
1:00 PM,31.0,24.0,66,1010,10.0,SSW,7.4,-,N/A,,Mostly Cloudy,200,2016-06-02 05:00:00
1:30 PM,31.0,25.0,70,1010,10.0,South,13.0,-,N/A,,Mostly Cloudy,190,2016-06-02 05:30:00
2:00 PM,31,25,62,1010,14,South,14.8,,,,Haze,170,2016-06-02 06:00:00
2:00 PM,31.0,25.0,70,1009,10.0,South,14.8,-,N/A,,Mostly Cloudy,170,2016-06-02 06:00:00
2:30 PM,31.0,25.0,70,1009,10.0,SSW,9.3,-,N/A,,Scattered Clouds,200,2016-06-02 06:30:00
3:00 PM,31.0,24.0,66,1009,10.0,West,7.4,-,N/A,,Scattered Clouds,270,2016-06-02 07:00:00
3:30 PM,31.0,24.0,66,1008,10.0,West,7.4,-,N/A,,Scattered Clouds,280,2016-06-02 07:30:00
4:00 PM,31.0,25.0,70,1008,10.0,SSW,11.1,-,N/A,,Scattered Clouds,200,2016-06-02 08:00:00
4:30 PM,30.0,25.0,74,1008,10.0,SSW,13.0,-,N/A,,Scattered Clouds,200,2016-06-02 08:30:00
5:00 PM,30,25,69,1008,4.5,South,9.3,,,Rain,Light Rain Showers,190,2016-06-02 09:00:00
5:00 PM,30.0,25.0,74,1008,10.0,South,9.3,-,N/A,Rain,Light Rain Showers,190,2016-06-02 09:00:00
5:30 PM,30.0,24.0,70,1008,10.0,SSW,9.3,-,N/A,,Scattered Clouds,200,2016-06-02 09:30:00
6:00 PM,29.0,24.0,74,1008,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-02 10:00:00
6:30 PM,28.0,25.0,84,1008,10.0,NW,7.4,-,N/A,,Mostly Cloudy,320,2016-06-02 10:30:00
7:00 PM,28.0,24.0,79,1009,10.0,NNW,7.4,-,N/A,,Mostly Cloudy,340,2016-06-02 11:00:00
7:30 PM,28.0,24.0,79,1009,10.0,NNW,5.6,-,N/A,,Mostly Cloudy,330,2016-06-02 11:30:00
8:00 PM,28,24,75,1010,9,NNW,3.7,,,,Haze,340,2016-06-02 12:00:00
8:00 PM,28.0,24.0,79,1009,9.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-02 12:00:00
8:30 PM,28.0,25.0,84,1010,9.0,NW,5.6,-,N/A,,Mostly Cloudy,320,2016-06-02 12:30:00
9:00 PM,28.0,25.0,84,1010,9.0,NNW,5.6,-,N/A,,Mostly Cloudy,330,2016-06-02 13:00:00
9:30 PM,28.0,25.0,84,1010,9.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-02 13:30:00
10:00 PM,28.0,25.0,84,1011,9.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-02 14:00:00
10:30 PM,28.0,25.0,84,1011,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-02 14:30:00
11:00 PM,28,25,81,1012,10,WNW,1.9,,,,Haze,290,2016-06-02 15:00:00
11:00 PM,28.0,25.0,84,1011,10.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-02 15:00:00
11:30 PM,29.0,26.0,84,1011,10.0,SE,11.1,-,N/A,,Mostly Cloudy,130,2016-06-02 15:30:00


12:00 AM,29.0,25.0,79,1011,10.0,SE,5.6,-,N/A,,Mostly Cloudy,130,2016-06-02 16:00:00
12:30 AM,29.0,25.0,79,1011,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-02 16:30:00
1:00 AM,29.0,26.0,84,1011,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-02 17:00:00
1:30 AM,29.0,26.0,84,1011,10.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-02 17:30:00
2:00 AM,29,26,77,1011,12,South,9.3,,,,Haze,170,2016-06-02 18:00:00
2:00 AM,29.0,26.0,84,1010,10.0,South,9.3,-,N/A,,Mostly Cloudy,170,2016-06-02 18:00:00
2:30 AM,29.0,25.0,79,1010,10.0,South,7.4,-,N/A,,Mostly Cloudy,170,2016-06-02 18:30:00
3:00 AM,29.0,25.0,79,1010,10.0,SSE,5.6,-,N/A,,Mostly Cloudy,160,2016-06-02 19:00:00
3:30 AM,29.0,25.0,79,1010,10.0,South,7.4,-,N/A,,Mostly Cloudy,170,2016-06-02 19:30:00
4:00 AM,28.0,25.0,84,1009,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-02 20:00:00
4:30 AM,28.0,25.0,84,1010,10.0,South,5.6,-,N/A,,Mostly Cloudy,180,2016-06-02 20:30:00
5:00 AM,28,25,77,1010,14,North,1.9,,,,Haze,0,2016-06-02 21:00:00
5:00 AM,28.0,25.0,84,1010,10.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-02 21:00:00
5:30 AM,28.0,25.0,84,1010,10.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-02 21:30:00
6:00 AM,28.0,25.0,84,1010,10.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-02 22:00:00
6:30 AM,28.0,25.0,84,1010,10.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-02 22:30:00
7:00 AM,28.0,25.0,84,1010,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-02 23:00:00
7:30 AM,29.0,25.0,79,1010,10.0,SE,11.1,-,N/A,,Mostly Cloudy,140,2016-06-02 23:30:00
8:00 AM,29,25,71,1011,16,SE,7.4,,,,Haze,140,2016-06-03 00:00:00
8:00 AM,29.0,25.0,79,1011,10.0,SE,7.4,-,N/A,,Mostly Cloudy,140,2016-06-03 00:00:00
8:30 AM,30.0,26.0,79,1011,10.0,Variable,9.3,-,N/A,,Mostly Cloudy,0,2016-06-03 00:30:00
9:00 AM,30.0,25.0,74,1012,10.0,South,7.4,-,N/A,,Mostly Cloudy,170,2016-06-03 01:00:00
9:30 AM,31.0,25.0,70,1012,10.0,SSE,9.3,-,N/A,,Mostly Cloudy,150,2016-06-03 01:30:00
10:00 AM,31.0,25.0,70,1012,10.0,South,9.3,-,N/A,,Mostly Cloudy,170,2016-06-03 02:00:00
10:30 AM,31.0,24.0,66,1012,10.0,South,11.1,-,N/A,,Mostly Cloudy,180,2016-06-03 02:30:00
11:00 AM,31,25,60,1012,16,ESE,9.3,,,,Haze,120,2016-06-03 03:00:00
11:00 AM,31.0,25.0,70,1012,10.0,ESE,9.3,-,N/A,,Mostly Cloudy,120,2016-06-03 03:00:00
11:30 AM,32.0,24.0,62,1012,10.0,ESE,11.1,-,N/A,,Mostly Cloudy,120,2016-06-03 03:30:00
12:00 PM,32.0,25.0,66,1011,10.0,SE,13.0,-,N/A,,Mostly Cloudy,130,2016-06-03 04:00:00
12:30 PM,32.0,24.0,62,1011,10.0,SE,13.0,-,N/A,,Mostly Cloudy,130,2016-06-03 04:30:00
1:00 PM,32.0,24.0,62,1010,10.0,SE,13.0,-,N/A,,Mostly Cloudy,140,2016-06-03 05:00:00
1:30 PM,32.0,25.0,66,1010,10.0,ESE,13.0,-,N/A,,Mostly Cloudy,120,2016-06-03 05:30:00
2:00 PM,32,25,59,1010,14,ESE,16.7,,,Thunderstorm,Thunderstorm,120,2016-06-03 06:00:00
2:00 PM,32.0,25.0,66,1010,10.0,ESE,16.7,-,N/A,Thunderstorm,Thunderstorm,120,2016-06-03 06:00:00
2:30 PM,30.0,23.0,66,1009,10.0,South,31.5,-,N/A,Thunderstorm,Scattered Clouds,180,2016-06-03 06:30:00
3:00 PM,29.0,21.0,62,1009,10.0,South,25.9,-,N/A,Thunderstorm,Scattered Clouds,170,2016-06-03 07:00:00
3:30 PM,29.0,23.0,70,1009,10.0,WSW,5.6,-,N/A,,Scattered Clouds,240,2016-06-03 07:30:00
4:00 PM,28.0,23.0,74,1009,10.0,NNW,5.6,-,N/A,Thunderstorm,Thunderstorm,330,2016-06-03 08:00:00
4:30 PM,28.0,23.0,74,1009,10.0,NNE,9.3,-,N/A,,Scattered Clouds,30,2016-06-03 08:30:00
5:00 PM,28,24,72,1010,16,NE,13.0,,,Thunderstorm,Light Thunderstorm,50,2016-06-03 09:00:00
5:00 PM,28.0,24.0,79,1009,10.0,NE,13.0,-,N/A,,Scattered Clouds,50,2016-06-03 09:00:00
5:30 PM,27.0,24.0,84,1009,10.0,North,7.4,-,N/A,,Scattered Clouds,10,2016-06-03 09:30:00
6:00 PM,27.0,23.0,79,1009,10.0,NNW,5.6,-,N/A,,Mostly Cloudy,330,2016-06-03 10:00:00
6:30 PM,27.0,23.0,79,1009,10.0,NNW,5.6,-,N/A,,Scattered Clouds,330,2016-06-03 10:30:00
7:00 PM,27.0,23.0,79,1010,10.0,NNW,7.4,-,N/A,,Mostly Cloudy,330,2016-06-03 11:00:00
7:30 PM,27.0,23.0,79,1010,10.0,NNW,5.6,-,N/A,,Mostly Cloudy,340,2016-06-03 11:30:00
8:00 PM,26,23,76,1010,15,NNW,3.7,,,,Haze,330,2016-06-03 12:00:00
8:00 PM,27.0,23.0,79,1010,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-03 12:00:00
8:30 PM,27.0,23.0,79,1010,10.0,Calm,Calm,-,N/A,,Mostly Cloudy,0,2016-06-03 12:30:00
9:00 PM,27.0,24.0,84,1010,8.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-03 13:00:00
9:30 PM,27.0,24.0,84,1010,8.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-03 13:30:00
10:00 PM,27.0,24.0,84,1011,8.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-03 14:00:00
10:30 PM,27.0,24.0,84,1012,8.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-03 14:30:00
11:00 PM,27,24,79,1012,7,NNW,3.7,,,,Haze,330,2016-06-03 15:00:00
11:00 PM,27.0,24.0,84,1012,7.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-03 15:00:00
11:30 PM,27.0,24.0,84,1012,7.0,North,3.7,-,N/A,,Mostly Cloudy,10,2016-06-03 15:30:00


12:00 AM,27.0,24.0,84,1012,5.0,Calm,Calm,-,N/A,,Haze,0,2016-06-03 16:00:00
12:30 AM,27.0,24.0,84,1012,5.0,North,3.7,-,N/A,,Haze,360,2016-06-03 16:30:00
1:00 AM,27.0,24.0,84,1012,5.0,Variable,3.7,-,N/A,,Haze,0,2016-06-03 17:00:00
1:30 AM,27.0,24.0,84,1011,5.0,NW,5.6,-,N/A,,Haze,320,2016-06-03 17:30:00
2:00 AM,27,24,81,1011,6,NNW,3.7,,,,Haze,330,2016-06-03 18:00:00
2:00 AM,27.0,24.0,84,1011,6.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-03 18:00:00
2:30 AM,26.0,24.0,89,1011,6.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-03 18:30:00
3:00 AM,26.0,24.0,89,1010,6.0,NNW,3.7,-,N/A,,Mostly Cloudy,330,2016-06-03 19:00:00
3:30 AM,26.0,24.0,89,1010,6.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-03 19:30:00
4:00 AM,26.0,24.0,89,1010,8.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-03 20:00:00
4:30 AM,26.0,24.0,89,1010,8.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-03 20:30:00
5:00 AM,26,24,85,1010,8,NNW,1.9,,,,Mostly Cloudy,340,2016-06-03 21:00:00
5:00 AM,26.0,24.0,89,1010,8.0,NNW,1.9,-,N/A,,Mostly Cloudy,340,2016-06-03 21:00:00
5:30 AM,26.0,24.0,89,1010,8.0,NNW,5.6,-,N/A,,Mostly Cloudy,340,2016-06-03 21:30:00
6:00 AM,26.0,24.0,89,1010,8.0,NNW,3.7,-,N/A,,Mostly Cloudy,340,2016-06-03 22:00:00
6:30 AM,26.0,25.0,94,1010,8.0,NNW,3.7,-,N/A,,Mostly Cloudy,340,2016-06-03 22:30:00
7:00 AM,27.0,25.0,89,1010,6.0,WNW,5.6,-,N/A,,Scattered Clouds,300,2016-06-03 23:00:00
7:30 AM,27.0,24.0,84,1011,4.5,South,13.0,-,N/A,Rain,Light Rain Showers,180,2016-06-03 23:30:00
8:00 AM,26,24,89,1012,4.5,SSW,11.1,,,Rain,Light Rain Showers,200,2016-06-04 00:00:00
8:00 AM,26.0,24.0,89,1012,4.5,SSW,11.1,-,N/A,Rain,Light Rain Showers,200,2016-06-04 00:00:00
8:30 AM,26.0,24.0,89,1012,5.0,WSW,5.6,-,N/A,Rain,Light Rain Showers,240,2016-06-04 00:30:00
9:00 AM,26.0,24.0,89,1012,8.0,Variable,9.3,-,N/A,Rain,Light Rain,0,2016-06-04 01:00:00
9:30 AM,27.0,24.0,84,1012,8.0,Variable,3.7,-,N/A,Rain,Light Rain,0,2016-06-04 01:30:00
10:00 AM,27.0,25.0,89,1012,8.0,Variable,1.9,-,N/A,Rain,Light Rain,0,2016-06-04 02:00:00
10:30 AM,27.0,24.0,84,1013,8.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-04 02:30:00
11:00 AM,27,24,84,1013,6,ENE,5.6,,,Rain,Light Rain,70,2016-06-04 03:00:00
11:00 AM,27.0,25.0,89,1013,6.0,ENE,5.6,-,N/A,Rain,Light Rain,70,2016-06-04 03:00:00
11:30 AM,27.0,25.0,89,1013,6.0,Variable,1.9,-,N/A,Rain,Light Rain,0,2016-06-04 03:30:00
12:00 PM,27.0,25.0,89,1012,8.0,Variable,3.7,-,N/A,Rain,Light Rain,0,2016-06-04 04:00:00
12:30 PM,27.0,24.0,84,1012,8.0,Variable,3.7,-,N/A,Rain,Light Rain,0,2016-06-04 04:30:00
1:00 PM,27.0,24.0,84,1012,7.0,Calm,Calm,-,N/A,Rain,Light Rain,0,2016-06-04 05:00:00
1:30 PM,27.0,24.0,84,1012,7.0,North,3.7,-,N/A,Rain,Light Rain,10,2016-06-04 05:30:00
2:00 PM,27,24,75,1012,7,ENE,7.4,,,Rain,Light Rain,60,2016-06-04 06:00:00
2:00 PM,27.0,24.0,84,1012,7.0,ENE,7.4,-,N/A,Rain,Light Rain,60,2016-06-04 06:00:00
2:30 PM,27.0,24.0,84,1012,9.0,NNE,7.4,-,N/A,Rain,Light Rain,30,2016-06-04 06:30:00
3:00 PM,27.0,24.0,84,1011,10.0,ENE,7.4,-,N/A,Rain,Light Rain,70,2016-06-04 07:00:00
3:30 PM,27.0,24.0,84,1011,10.0,East,9.3,-,N/A,Rain,Light Rain,90,2016-06-04 07:30:00
4:00 PM,27.0,24.0,84,1011,10.0,East,7.4,-,N/A,Rain,Light Rain,100,2016-06-04 08:00:00
4:30 PM,27.0,24.0,84,1010,10.0,SE,9.3,-,N/A,Rain,Light Rain,130,2016-06-04 08:30:00
5:00 PM,28,23,70,1011,16,SE,9.3,,,Rain,Light Rain,130,2016-06-04 09:00:00
5:00 PM,28.0,23.0,74,1010,10.0,SE,9.3,-,N/A,Rain,Light Rain,130,2016-06-04 09:00:00
5:30 PM,28.0,23.0,74,1010,10.0,ESE,9.3,-,N/A,Rain,Light Rain,110,2016-06-04 09:30:00
6:00 PM,27.0,24.0,84,1010,10.0,ENE,9.3,-,N/A,,Mostly Cloudy,70,2016-06-04 10:00:00
6:30 PM,27.0,24.0,84,1010,10.0,East,7.4,-,N/A,,Mostly Cloudy,100,2016-06-04 10:30:00
7:00 PM,27.0,24.0,84,1011,10.0,ESE,7.4,-,N/A,,Mostly Cloudy,120,2016-06-04 11:00:00
7:30 PM,27.0,24.0,84,1011,10.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-04 11:30:00
8:00 PM,27,24,78,1012,12,South,5.6,,,,Haze,170,2016-06-04 12:00:00
8:00 PM,27.0,24.0,84,1012,10.0,Variable,5.6,-,N/A,,Mostly Cloudy,0,2016-06-04 12:00:00
8:30 PM,28.0,24.0,79,1012,10.0,SE,13.0,-,N/A,,Mostly Cloudy,140,2016-06-04 12:30:00
9:00 PM,28.0,25.0,84,1012,10.0,SE,11.1,-,N/A,,Mostly Cloudy,140,2016-06-04 13:00:00
9:30 PM,27.0,24.0,84,1012,10.0,SSE,9.3,-,N/A,,Mostly Cloudy,160,2016-06-04 13:30:00
10:00 PM,27.0,24.0,84,1012,10.0,SSE,9.3,-,N/A,,Mostly Cloudy,150,2016-06-04 14:00:00
10:30 PM,27.0,24.0,84,1012,10.0,SSE,5.6,-,N/A,,Mostly Cloudy,150,2016-06-04 14:30:00
11:00 PM,28,23,71,1012,12,SSE,7.4,,,,Haze,150,2016-06-04 15:00:00
11:00 PM,28.0,23.0,74,1012,10.0,SSE,7.4,-,N/A,,Mostly Cloudy,150,2016-06-04 15:00:00
11:30 PM,27.0,24.0,84,1012,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-04 15:30:00


12:00 AM,27.0,24.0,84,1012,10.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-04 16:00:00
12:30 AM,27.0,24.0,84,1012,10.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-04 16:30:00
1:00 AM,27.0,24.0,84,1012,10.0,Variable,1.9,-,N/A,,Mostly Cloudy,0,2016-06-04 17:00:00
1:30 AM,27.0,24.0,84,1012,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-04 17:30:00
2:00 AM,27,24,82,1012,12,West,3.7,,,,Haze,280,2016-06-04 18:00:00
2:00 AM,27.0,24.0,84,1012,10.0,West,3.7,-,N/A,,Mostly Cloudy,280,2016-06-04 18:00:00
2:30 AM,27.0,24.0,84,1012,10.0,WNW,1.9,-,N/A,,Mostly Cloudy,290,2016-06-04 18:30:00
3:00 AM,27.0,24.0,84,1012,10.0,NW,3.7,-,N/A,,Mostly Cloudy,310,2016-06-04 19:00:00
3:30 AM,27.0,25.0,89,1012,10.0,NNW,3.7,-,N/A,,Mostly Cloudy,340,2016-06-04 19:30:00
4:00 AM,27.0,25.0,89,1012,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-04 20:00:00
4:30 AM,26.0,25.0,94,1011,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-04 20:30:00
5:00 AM,26,25,92,1012,12,North,3.7,,,,Haze,0,2016-06-04 21:00:00
5:00 AM,26.0,25.0,94,1011,10.0,North,3.7,-,N/A,,Mostly Cloudy,360,2016-06-04 21:00:00
5:30 AM,26.0,25.0,94,1011,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-04 21:30:00
6:00 AM,26.0,25.0,94,1011,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-04 22:00:00
6:30 AM,26.0,25.0,94,1011,10.0,NW,5.6,-,N/A,,Mostly Cloudy,320,2016-06-04 22:30:00
7:00 AM,26.0,25.0,94,1011,10.0,WNW,3.7,-,N/A,,Mostly Cloudy,300,2016-06-04 23:00:00
7:30 AM,26.0,25.0,94,1011,10.0,NW,3.7,-,N/A,,Mostly Cloudy,320,2016-06-04 23:30:00
8:00 AM,27,25,89,1012,9,WNW,3.7,,,,Haze,300,2016-06-05 00:00:00
8:00 AM,27.0,25.0,89,1011,9.0,WNW,3.7,-,N/A,,Mostly Cloudy,300,2016-06-05 00:00:00
8:30 AM,27.0,26.0,94,1012,8.0,Variable,3.7,-,N/A,Rain,Light Rain,0,2016-06-05 00:30:00
9:00 AM,28.0,26.0,89,1012,7.0,Variable,3.7,-,N/A,,Scattered Clouds,0,2016-06-05 01:00:00
9:30 AM,28.0,26.0,89,1013,6.0,NW,5.6,-,N/A,,Mostly Cloudy,310,2016-06-05 01:30:00
10:00 AM,28.0,26.0,89,1012,6.0,NNW,5.6,-,N/A,,Mostly Cloudy,330,2016-06-05 02:00:00
10:30 AM,29.0,26.0,84,1013,6.0,NNW,5.6,-,N/A,,Mostly Cloudy,340,2016-06-05 02:30:00
11:00 AM,30,26,78,1013,6,NNW,3.7,,,,Haze,340,2016-06-05 03:00:00
11:00 AM,30.0,26.0,79,1012,6.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-05 03:00:00
11:30 AM,30.0,26.0,79,1012,7.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-05 03:30:00
12:00 PM,30.0,26.0,79,1012,8.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-05 04:00:00
12:30 PM,30.0,26.0,79,1012,10.0,SSW,9.3,-,N/A,,Scattered Clouds,200,2016-06-05 04:30:00
1:00 PM,31.0,26.0,75,1011,10.0,SW,5.6,-,N/A,,Scattered Clouds,220,2016-06-05 05:00:00
1:30 PM,31.0,26.0,75,1011,10.0,SSW,7.4,-,N/A,,Mostly Cloudy,200,2016-06-05 05:30:00
2:00 PM,32,25,62,1011,14,SW,5.6,,,,Haze,230,2016-06-05 06:00:00
2:00 PM,32.0,25.0,66,1010,10.0,Variable,5.6,-,N/A,,Mostly Cloudy,0,2016-06-05 06:00:00
2:30 PM,31.0,25.0,70,1010,10.0,SSW,9.3,-,N/A,,Mostly Cloudy,200,2016-06-05 06:30:00
3:00 PM,31.0,25.0,70,1009,10.0,South,11.1,-,N/A,,Mostly Cloudy,190,2016-06-05 07:00:00
3:30 PM,31.0,24.0,66,1009,10.0,SSW,7.4,-,N/A,,Mostly Cloudy,200,2016-06-05 07:30:00
4:00 PM,32.0,24.0,62,1009,10.0,SSW,5.6,-,N/A,,Mostly Cloudy,210,2016-06-05 08:00:00
4:30 PM,31.0,25.0,70,1009,10.0,South,11.1,-,N/A,,Scattered Clouds,190,2016-06-05 08:30:00
5:00 PM,31,26,69,1009,16,South,11.1,,,,Haze,180,2016-06-05 09:00:00
5:00 PM,31.0,26.0,75,1008,10.0,South,11.1,-,N/A,,Mostly Cloudy,180,2016-06-05 09:00:00
5:30 PM,31.0,25.0,70,1008,10.0,South,13.0,-,N/A,,Mostly Cloudy,170,2016-06-05 09:30:00
6:00 PM,31.0,25.0,70,1009,10.0,South,9.3,-,N/A,,Mostly Cloudy,180,2016-06-05 10:00:00
6:30 PM,30.0,25.0,74,1009,10.0,SSE,13.0,-,N/A,,Mostly Cloudy,150,2016-06-05 10:30:00
7:00 PM,30.0,25.0,74,1009,10.0,South,16.7,-,N/A,,Mostly Cloudy,170,2016-06-05 11:00:00
7:30 PM,29.0,25.0,79,1009,10.0,South,13.0,-,N/A,,Mostly Cloudy,180,2016-06-05 11:30:00
8:00 PM,29,25,76,1010,16,South,13.0,,,,Haze,180,2016-06-05 12:00:00
8:00 PM,29.0,25.0,79,1010,10.0,South,13.0,-,N/A,,Mostly Cloudy,180,2016-06-05 12:00:00
8:30 PM,29.0,25.0,79,1010,10.0,South,14.8,-,N/A,,Mostly Cloudy,170,2016-06-05 12:30:00
9:00 PM,29.0,25.0,79,1010,10.0,South,9.3,-,N/A,,Mostly Cloudy,180,2016-06-05 13:00:00
9:30 PM,29.0,25.0,79,1011,10.0,South,7.4,-,N/A,,Mostly Cloudy,190,2016-06-05 13:30:00
10:00 PM,29.0,25.0,79,1011,-9999.0,South,9.3,-,N/A,,Clear,170,2016-06-05 14:00:00
10:30 PM,29.0,25.0,79,1011,-9999.0,South,7.4,-,N/A,,Clear,170,2016-06-05 14:30:00
11:00 PM,29,25,76,1012,14,SSE,7.4,,,,Haze,150,2016-06-05 15:00:00
11:00 PM,29.0,25.0,79,1011,10.0,SSE,7.4,-,N/A,,Mostly Cloudy,150,2016-06-05 15:00:00
11:30 PM,29.0,25.0,79,1012,10.0,SSE,7.4,-,N/A,,Mostly Cloudy,160,2016-06-05 15:30:00


12:00 AM,29.0,25.0,79,1011,10.0,Variable,3.7,-,N/A,,Mostly Cloudy,0,2016-06-05 16:00:00
12:30 AM,29.0,25.0,79,1012,10.0,South,5.6,-,N/A,,Mostly Cloudy,170,2016-06-05 16:30:00
1:00 AM,29.0,26.0,84,1011,10.0,SSE,7.4,-,N/A,,Mostly Cloudy,150,2016-06-05 17:00:00
